Protocolo,data,hora,natureza,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
202219643,2022-08-23,,COM VÍTIMA,FINALIZADA,CAXANGÁ,AV CAXANGA,3943,,EM FRENTE A AGENCIA DO BRADESCO,CAXANGÁ,,SUBURBIO,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,Não há placas,60 km/h,Dupla,Canteiro central,,
202219698,2022-08-24,,COM VÍTIMA,FINALIZADA,AREIAS,AV DR JOSE RUFINO,308,,PRÓX. AO COLÉGIO VISÃO,AREIAS,,,COLISÃO TRASEIRA,1,2,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Incompleta,Seca,Mal conservada,Não existe,R-6a,60 km/h,Dupla,Faixa contínua,,
202219715,2022-08-24,,COM VÍTIMA,FINALIZADA,BOMBA DO HEMETÉRIO,COR DO BARTOLOMEU,498,,ROTATÓRIA,BOMBA DO HEMETÉRIO,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h,Dupla,Faixa contínua,,
202219722,2022-08-24,,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA QUARENTA E OITO,347,RUA DA HORA,CERPE,ESPINHEIRO,,,COLISÃO TRASEIRA,4,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,,Única,Faixa seccionada,,
202219725,2022-08-24,,SEM VÍTIMA,FINALIZADA,IPUTINGA,AV MAURICIO DE NASSAU,184,,PRÓX. AO BERÇÁRIO E HOTELZINHO ESPAÇO KIDS,IPUTINGA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
202219730,2022-08-24,,COM VÍTIMA,FINALIZADA,MADALENA,AV CAXANGA,990,,EM FRENTE À FACULDADE SANTA HELENA,MADALENA,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Única,Faixa seccionada,,
202219738,2022-08-24,,SEM VÍTIMA,FINALIZADA,PARNAMIRIM,AV DEZESSETE DE AGOSTO,295,,GALERIA PARNAMIRIM / SENTIDO TORRE,PARNAMIRIM,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
202219774,2022-08-24,,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,294,,MORELATE DISTRIBUIDORA DE AUTO PEÇAS.,IMBIRIBEIRA,,CIDADE,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Única,Faixa seccionada,,
202219777,2022-08-24,,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA CATULO DA PAIXAO CEARENSE,,RUA PROFESSOR FRANCISCO DA TRINDADE,ANTES DO SEMAFORO DO CLUBE DAS PÁS,CAMPO GRANDE,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
202219780,2022-08-24,,COM VÍTIMA,FINALIZADA,MUSTARDINHA,AV MANOEL GONCALVES DA LUZ,441,,EM FRENTE AO SUPEMERCADO TEM,MUSTARDINHA,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Dupla,Faixa seccionada,,
202219787,2022-08-24,,COM VÍTIMA,FINALIZADA,APIPUCOS,RUA MANDACARU,84,RUA BARAUNA,PROX AO AÇUDE DE APIPUCOS,APIPUCOS,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,Esquina,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,,Dupla,Não existe,,
202219799,2022-08-24,,COM VÍTIMA,FINALIZADA,BEBERIBE,RUA TAGUATINGA,41,,EM FRENTE AO REI DOS SALGADOS/ LADEIRA DA VAN,BEBERIBE,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Outras,30 km/h,Dupla,Não existe,,
202219806,2022-08-24,,COM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,1953,,DEPOIS DA EXPOSIÇÃO DE ANIMAIS,CORDEIRO,268,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Faixa seccionada,Canteiro central,Blocos
202219828,2022-08-25,,COM VÍTIMA,FINALIZADA,SANTO AMARO,RUA ALVARES DE AZEVEDO,93,RUA PALMARES,CENTRO EDUCACIONAL ULISSES PERNAMBUCANO,SANTO AMARO,93,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,,
202219830,2022-08-25,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PROFESSOR MARIO CASTRO,451,RUA SA E SOUZA,EM FRENTE À CAFETERIA THE BAKER CHEF / PRÓX. À ESCOLA AMERICANA,BOA VIAGEM,,SUBURBIO,ATROPELAMENTO DE PESSOA,1,0,0,0,2,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",30 km/h,Dupla,Faixa seccionada,,
202219834,2022-08-25,,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,4318,,EM FRENTE AO EMPRESARIAL RENATO DIAS,SANTO AMARO,,CIDADE,COLISÃO FRONTAL,2,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Canteiro central,,
202219856,2022-08-25,,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,AV GOVERNADOR AGAMENON MAGALHAES,,RUA ODORICO MENDES,SENT. BOA VIAGEM SEMAFORO 049,CAMPO GRANDE,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
202219862,2022-08-25,,SEM VÍTIMA,FINALIZADA,APIPUCOS,RUA DE APIPUCOS,600,RUA DR PEDRO CORREA,,APIPUCOS,,SUBURBIO,COLISÃO TRASEIRA,0,1,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Faixa contínua,,
202219918,2022-08-25,,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,SOB A ALÇA DE RETORNO - E/F AO AEROPORTO,IMBIRIBEIRA,,SUBURBIO,COLISÃO TRASEIRA,0,1,0,0,0,0,1,0,0,2,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
202219919,2022-08-26,,SEM VÍTIMA,FINALIZADA,SAN MARTIN,AV GENERAL SAN MARTIN,375,,EM FRENTE 375,SAN MARTIN,,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal iluminada,Não existe,Não há placas,,Dupla,Faixa seccionada,,
202219926,2022-08-26,,COM VÍTIMA,FINALIZADA,IBURA,AV PRESIDENTE DUTRA,,,APÓS O SAL E BRASA / PRÓX. À SUBIDA DO VIADUTO TANCREDO NEVES / SENTIDO BOA VIAGEM,IBURA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
202219932,2022-08-26,,COM VÍTIMA,FINALIZADA,JARDIM SÃO PAULO,AV LIBERDADE,824,,PROX A DELEGACIA DE ROUBOS E FURTOS,JARDIM SÃO PAULO,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
202219939,2022-08-26,,COM VÍTIMA,FINALIZADA,ESTÂNCIA,AV DR JOSE RUFINO,892,,EM FRENTE AO COLÉGIO JOSÉ MARIANO,ESTÂNCIA,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,50 km/h,Dupla,Faixa seccionada,,
202219941,2022-08-26,,COM VÍTIMA,FINALIZADA,MADALENA,RUA JOSE BONIFACIO,401,,EDF. MADALENA CENTER,MADALENA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Outros,Outras,,Única,Faixa seccionada,,
202219944,2022-08-26,,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA DO HOSPICIO,687,,CÂMARA DOS VEREADORES,BOA VISTA,,CIDADE,,1,0,0,0,0,0,0,1,0,0,0,,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,40 km/h,Dupla,Faixa contínua,,
202219950,2022-08-26,,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA DO PRINCIPE,,RUA GERVASIO PIRES,HOSPITAL DO EXÉRCITO,BOA VISTA,41,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,Faixa seccionada,,
202219952,2022-08-26,,COM VÍTIMA,FINALIZADA,DOIS IRMÃOS,RUA CORONEL SILVESTRE BASTOS,122,RUA LUIZ DA MOTTA SILVEIRA,PROX. A COLISEU VIGILANCIA,DOIS IRMÃOS,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,Outras,,Dupla,Não existe,,
202219957,2022-08-26,,SEM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,4555,AV PROFESSOR JOSE DOS ANJOS,SESC CASA AMARELA,CASA AMARELA,364,SUBURBIO,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,,Faixa de pedestre,Outras,,Dupla,Canteiro central,,
202219991,2022-08-26,,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV SUL,488,,PROXIMO A DANTAS MAQUINAS/ PROXIMO AO SEMÁFORO 509,SÃO JOSÉ,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
202220000,2022-08-26,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA COPACABANA,36,RUA WALDEMAR NERY CARNEIRO MONTEIRO,PROX A BANCA DE REVISTA ALTERNATIVA,BOA VIAGEM,,CIDADE,COLISÃO FRONTAL,0,1,0,0,0,1,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
202220001,2022-08-26,,COM VÍTIMA,FINALIZADA,TORRE,PRC PROFESSOR BARRETO CAMPELLO,1183,,EM FRENTE AO EDIFICIO PRAÇA DAS MARGARIDAS,TORRE,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Outros,Outras,,Única,Faixa seccionada,,
202220003,2022-08-26,,COM VÍTIMA,FINALIZADA,JOANA BEZERRA,VIADUTO CAPITAO TEMUDO,,,EM CIMA DO VIADUTO PAPA JOÃO PAULO II /  SENTIDO BOA VIAGEM,JOANA BEZERRA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
202220015,2022-08-26,,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,1331,,DROGARIA BONGI,AFOGADOS,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,Não há placas,60 km/h,Dupla,Faixa contínua,Faixa seccionada,
202220018,2022-08-26,,COM VÍTIMA,FINALIZADA,CASA AMARELA,EST DAS UBAIAS,147,RUA DR GENARO GUIMARAES,"DEPOIS DO BOMPREÇO, SENTIDO ESTRADA DO ENCANAMENTO",CASA AMARELA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Outras,40 km/h,Dupla,Não existe,,
202220030,2022-08-27,,COM VÍTIMA,FINALIZADA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,968,,"APÓS O CANIL , EM FRENTE AO RESTAURANTE FAMILIAR",DOIS UNIDOS,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
202220031,2022-08-27,,COM VÍTIMA,CANCELADA,CAXANGÁ,AV CAXANGA,,AV AFONSO OLINDENSE,ESTAÇÃO BRT E INTEGRAÇÃO CAXANGÁ,CAXANGÁ,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
202220071,2022-08-27,,COM VÍTIMA,FINALIZADA,MADALENA,AV VISCONDE DE ALBUQUERQUE,,RUA JOSE OSORIO,EM FRENTE A EXTRAFARMA,MADALENA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,Faixa seccionada,
202220098,2022-08-28,,COM VÍTIMA,FINALIZADA,BONGI,RUA SANTA EDWIRGES,468,,FACULDADE SANTA EDWIRGES,BONGI,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não existe,Não há placas,,Dupla,Não existe,,
202220102,2022-08-28,,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,C SANTA RITA,,,TERMINAL CAIS SANTA RITA,SÃO JOSÉ,,CIDADE,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,Outros,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Única,Não existe,,
202220117,2022-08-28,,COM VÍTIMA,FINALIZADA,ÁGUA FRIA,RUA LADEIRA DE PEDRA,108,,SUBIDA DA LADEIRA DE PEDRA,ÁGUA FRIA,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,R-6a,,Dupla,Não existe,,
202220126,2022-08-28,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA JOSE MARIA DE MIRANDA,299,,NA FRENTE DO HOSPITAL SEMUB,BOA VIAGEM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",,Única,Não existe,,
202220136,2022-08-28,,COM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,,RUA GONCALVES DE MAGALHAES,PROX AO SAL E BRASA  E/F AO POSTO BR S/T BOA VIAGEM,IPSEP,393,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-4a,60 km/h,Dupla,Canteiro central,,
202220139,2022-08-28,,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,VDO PAPA JOAO PAULO II,,,PROX AO HOSPITAL ESPERANÇA  S/T OLINDA,ILHA DO LEITE,,,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,0,1,0,Viaduto,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
202220141,2022-08-28,,COM VÍTIMA,FINALIZADA,PARNAMIRIM,AV NORTE MIGUEL ARRAES DE ALENCAR,4223,RUA GOMES COUTINHO,,PARNAMIRIM,,CIDADE,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Dupla,Canteiro central,,
202220146,2022-08-29,,COM VÍTIMA,FINALIZADA,ÁGUA FRIA,EST VELHA DE AGUA FRIA,1762,,PRÓXIMO A FEIRA LIVRE,ÁGUA FRIA,,CIDADE,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,40 km/h,Única,Faixa seccionada,,
202220147,2022-08-29,,SEM VÍTIMA,CANCELADA,AREIAS,AV TAPAJOS,294,,EM FRENTE AO INALDO LANCHE,AREIAS,,,COLISÃO FRONTAL,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
202220163,2022-08-29,,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA NICOLAU PEREIRA,,,EM FRENTE A ESTAÇÃO AFOGADOS,AFOGADOS,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
202220168,2022-08-29,,COM VÍTIMA,FINALIZADA,TORRE,RUA LAURA CAMPELO,131,RUA HORACIO CAHU,PROX. A POUSADA DA TORRE,TORRE,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Chuvoso,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
202220180,2022-08-29,,SEM VÍTIMA,FINALIZADA,GRAÇAS,AV RUI BARBOSA,760,,EDF VILA DAS GRAÇAS,GRAÇAS,,,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
202220181,2022-08-29,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA POETA ZEZITO NEVES,411,,COLÉGIO SANTA MARIA,BOA VIAGEM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,Não existe,,
202220182,2022-08-29,,COM VÍTIMA,DUPLICIDADE,BOA VIAGEM,RUA POETA ZEZITO NEVES,281,,"PROX O COLÉGIO SANTA MARIA, PORTÃO 09",BOA VIAGEM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
202220192,2022-08-29,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,4023,,EM FRENTE AO EMPRESARIAL BOA VIAGEM / PRÓX. AO RESTAURANTE FAMIGLIA GIULIANO,BOA VIAGEM,155,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Não existente,Seca,Outros,Faixa de pedestre,R-6a,,Única,Faixa seccionada,,
202220197,2022-08-29,,COM VÍTIMA,CANCELADA,PINA,AV REPUBLICA DO LIBANO,,,NA ENTRADA DO TUNEL,PINA,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
202220205,2022-08-29,,COM VÍTIMA,FINALIZADA,CORDEIRO,RUA DR MIGUEL VIEIRA FERREIRA,365,,EM FRENTE A LOJA DE MOTOS G ORENGO,CORDEIRO,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
202220210,2022-08-29,,COM VÍTIMA,FINALIZADA,BARRO,AV DR JOSE RUFINO,,,VIADUTO DO BARRO,BARRO,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
202220224,2022-08-29,,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA MARQUES DE BAIPENDI,120,,MAGNUS TELECOMUNICAÇÕES,CAMPO GRANDE,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Faixa seccionada,,
202220230,2022-08-29,,COM VÍTIMA,CANCELADA,SAN MARTIN,RUA DELMIRO GOUVEIA,221,,PROXIMO DA CHESF,SAN MARTIN,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
202220242,2022-08-29,,COM VÍTIMA,FINALIZADA,MADALENA,RUA BENFICA,,,EM FRENTE AO CLUBE INTERNACIONAL,MADALENA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,R-6a,40 km/h,Única,Faixa seccionada,,
202220243,2022-08-29,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DEZ DE JULHO,,RUA CAMBOIM,EM FRENTE A CASA DE FESTA MAISON CRISTAL,BOA VIAGEM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Única,Faixa seccionada,,
202220247,2022-08-30,,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA QUARENTA E OITO,,RUA DO ESPINHEIRO,SEMÁFORO 166,ESPINHEIRO,166,CIDADE,COLISÃO TRANSVERSAL,1,0,0,0,0,1,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,,
202220266,2022-08-30,,COM VÍTIMA,FINALIZADA,BARRO,AV DR JOSE RUFINO,2342,RUA CAPITAO PONCIANO,PRÓX. À PARÓQUIA NOSSA SENHORA DA CONCEIÇÃO,BARRO,,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,"Placas ""Pare""",60 km/h,Dupla,Faixa contínua,,
202220268,2022-08-30,,COM VÍTIMA,FINALIZADA,ROSARINHO,AV SANTOS DUMONT,490,RUA TELES JUNIOR,BOLERIA MAGI,ROSARINHO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa seccionada,,
202220281,2022-08-30,,COM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,,SENT. OLINDA EM FRENTE A MC´DONALD,DERBY,75,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Dupla,Canteiro central,,
202220312,2022-08-30,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,4420,,DELEGACIA DE BOA VIAGEM,BOA VIAGEM,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Canteiro central,,
202220326,2022-08-30,,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,AV DR JAYME DA FONTE,E/F AO INSTITUTO DE CRIMINALÍSTICA ( IC ) S/T OLINDA,SANTO AMARO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40 km/h,Dupla,Faixa contínua,,
202220348,2022-08-30,,COM VÍTIMA,FINALIZADA,ÁGUA FRIA,RUA JOAO UZEDA LUNA,75,RUA JOAO UZEDA LUNA,,ÁGUA FRIA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,40 km/h,Dupla,Não existe,,
202220350,2022-08-31,,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV BEBERIBE,,RUA PEDRO ALVES,EM FRENTE À DROGASIL,ENCRUZILHADA,186,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Dupla,Faixa contínua,,
202220358,2022-08-31,,COM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,1810,,AO LADO DA PADARIA VILA DO PÃO,IPSEP,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Agente,R-4a,,Única,Canteiro central,,
202220371,2022-08-31,,COM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,RUA SETE DE SETEMBRO,FAIXA DE PEDESTRE  DO SEMAFORO 486,BOA VISTA,486,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,,Dupla,Canteiro central,,
202220382,2022-08-31,,COM VÍTIMA,FINALIZADA,ILHA DO RETIRO,RUA ANTONIO GOMES DE FREITAS,191,,,ILHA DO RETIRO,,CIDADE,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-34,40 km/h,Única,Faixa seccionada,,
202220386,2022-08-31,,SEM VÍTIMA,CANCELADA,ENGENHO DO MEIO,RUA ANTONIO CURADO,,RUA MANUEL ALVES DEUSDARA,PROX A PRAÇA DO ENGENHO DO MEIO NA ROTATORIA,ENGENHO DO MEIO,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
